"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"indeed","https://uk.indeed.com/viewjob?jk=6cf5d1526d86fe70","http://uk.indeed.com/job/citizenmiyano-sliding-head-turner-programmer-weekend-shift-6cf5d1526d86fe70","Citizen/Miyano Sliding Head Turner Programmer - Weekend Shift","WEC Group","Blackburn, ENG, GB","fulltime","2024-04-09","","","","",False,"","WEC Group Ltd, established for over 45 years and now one of the North West’s leading & multi award winning engineering, fabrication and machining companies, requires an experienced and gifted **CNC Turner** for their purpose built facility at the Blackburn site.

This is a fantastic opportunity for a motivated and capable **CNC Turner**, who wishes to progress within a dynamic and rapidly expanding engineering firm.

**Responsibilities**

Working within a predominantly medium to high batch machining cell this role is to programme, set and operate CNC multi axis sliding head autos. There will be a requirement to program/set and run multiple machines at any one time

Due to the type of work, you will have excellent tooling knowledge and the ability to ensure cutting strategy suits high volume production.

With a high attention to details this role will require an engineer from an environment of high tolerance work e.g. automotive.

**Knowledge, Skills, Experience**

* Must have served a recognised mechanical apprenticeship
* Ability to programme using Fanuc
* Experience of multi axis turning centres, ideally Citizen/Miyano
* Highest standards of H&S and Quality is essential
* Ability to interpret detailed engineering drawings and deliver conforming parts
* Working with various materials including exotic grade alloys
* A detailed understanding of engineering drawing, tooling selection, work holding & cutting strategy is essential
* A good communicator at all levels, with the ability to integrate and support a successful team.

**Working Location/Environment**

Blackburn, Lancashire

**Company Benefits**

* 15 days holiday plus bank holiday
* Free car parking
* Child care vouchers
* Cycle to work scheme
* Death in service award
* Company Pension
* Employee Benefit Loan Scheme

Job Types: Full-time, Permanent

Salary: Up to £25.00 per hour

Benefits:

* Company pension
* Cycle to work scheme
* Free parking
* On-site parking
* Profit sharing
* Referral programme

Schedule:

* Day shift
* Every weekend
* Overtime
* Weekends only

Supplemental pay types:

* Bonus scheme
* Yearly bonus

Ability to commute/relocate:

* Lancs, BB1 2JU: reliably commute or plan to relocate before starting work (required)

Experience:

* CNC programming: 1 year (required)

Work Location: In person","https://uk.indeed.com/cmp/Wec-Group-2","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=bd0609fc05d0f14b","http://uk.indeed.com/job/software-tester-bd0609fc05d0f14b","Software Tester","innox trading limited","Skelmersdale, ENG, GB","","2024-04-09","","","","",False,"","Would you like the opportunity to work for a fast-growing business with plenty of opportunities to grow with us? Join our amazing supportive team that offers an exceptional culture and a fun working environment!

Our business is growing very fast. Not only do we see increased sales each month because of our fantastic products and services; we continue to expand and diversify the services we offer appealing to more people! Our business is now too big for our current premises so we will be shortly moving to new modern premises.

**Who Chemist4U Are**

Founded in 2011, Chemist4U is a leading online pharmacy dedicated to providing convenient, affordable, and high-quality pharmaceutical services to customers. We specialise in dispensing prescriptions on behalf of healthcare partners, ensuring seamless access to medications for patients nationwide. We currently have 160 employees and dispense 175,000 items per month. We help our customers to *‘feel better for less’* by offering a wide range of reliable health services, affordable treatments and expert guidance whilst supporting the NHS as the first port of call for healthcare advice. We are very proud to be a partner of the NHS.

As a Software Tester, you will play a crucial role in ensuring the quality and reliability of our software products. You will be responsible for designing, implementing, and executing test cases, as well as identifying and reporting bugs and issues. Your meticulous attention to detail and problem-solving skills will contribute to the overall success of our development process by helping to deliver high-quality software to our customers.

**Responsibilities:**

Test Planning: Collaborate with the development team to understand project requirements and develop comprehensive test plans and strategies.

Test Case Design: Create detailed, comprehensive, and well-structured test cases and test scenarios based on project specifications and user stories.

Test Execution: Execute test cases manually and/or using automated testing tools, ensuring proper coverage of all functional and non-functional requirements.

Bug Identification and Reporting: Identify, document, and prioritize bugs and issues found during testing using issue tracking systems, and work closely with developers to resolve them.

Regression Testing: Perform regression testing to ensure that previously identified and fixed defects do not reoccur in subsequent releases.

Documentation: Document test results, procedures, and findings thoroughly, and provide regular updates on testing progress to the project team.

Continuous Improvement: Stay up-to-date with industry best practices and emerging trends in software testing, and actively contribute to process improvements and quality assurance initiatives within the organization.

**Requirements:**

* Proven experience as a Software Tester or similar role in software development projects.
* Solid understanding of software testing methodologies, techniques, and tools.
* Proficiency in writing clear, concise, and comprehensive test plans and test cases.
* Strong analytical and problem-solving skills, with keen attention to detail.
* Excellent communication and interpersonal skills, with the ability to work effectively in a collaborative team environment.
* Familiarity with Agile/Scrum methodologies

Job Type: Permanent

Salary: From £25,000.00 per year

Benefits:

* Additional leave
* Company events
* Company pension
* Employee discount
* Free parking
* Gym membership
* Health & wellbeing programme
* On-site parking

Schedule:

* Monday to Friday

Work Location: In person","https://uk.indeed.com/cmp/Innox-Trading-Limited-1","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=037b3a6954a2ba90","http://uk.indeed.com/job/full-stack-developer-backend-037b3a6954a2ba90","Full Stack Developer - Backend","Uniting People","Altrincham, ENG, GB","fulltime","2024-04-09","","","","",False,"","* Full stack Developer (Back End)
* Permanent
* Altrincham – 5 days a week in office (flexible hours)

The opportunity is working for a startup business who is going to be revolutionizing the healthcare industry. They are a cutting-edge SaaS health Tech startup.

They are looking for experienced, visionary developer, to help develop and maintain scalable and innovative web applications.

See below tech stack:

* Node, AWS, MongoDB, React
* Event Driven Architecture

Benefits:

* Mid week luck on the company
* Early finish Fridays
* 25 days holiday + bank holidays
* Company pension
* Access to the onsite gym.
* Café/Restaurant available on site.

Job Type: Full-time

Pay: £50,000.00-£65,000.00 per year

Benefits:

* Company pension
* Free parking
* On-site gym
* On-site parking
* Sick pay

Schedule:

* Monday to Friday

Work Location: In person

Reference ID: NEW1  
Expected start date: 29/04/2024","https://uk.indeed.com/cmp/Uniting-People-3","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=3ffceeeac3545d7b","http://uk.indeed.com/job/microsoft-dynamics-crm-developer-3ffceeeac3545d7b","Microsoft Dynamics CRM Developer","Maxwell Bond","Manchester, ENG, GB","fulltime","2024-04-09","","","","",True,"","**Contract Microsoft Dynamics Developer | Hybrid | Manchester**

A niche, specialist branding company based in Manchester are currently undergoing a major project whereby they need to recruit 2-3 Microsoft Dynamics Developers on a contract basis for an initial 6 months.

**What’s in it for you?**

· Hybrid work – 3 days a week remote 2 days a week in Trafford

**Day to day Responsibilities**

· Microsoft Dynamics CE (on-premise environment)

· Customisations, Plug-in, Workflows etc

· Everything else (C#, CRM SDK, etc is a bonus)

With interviews aiming to be arranged over the course of the next week, apply now to discuss it further!

If you feel that you don’t tick all of the boxes but still want to discuss it just in case…still feel free to apply!

Job Types: Full-time, Temporary contract  
Contract length: 6 months

Salary: £350.00-£450.00 per day

Benefits:

* Company pension
* On-site parking
* Work from home

Schedule:

* 8 hour shift
* Flexitime
* Monday to Friday

Application question(s):

* Are you willing to travel to the office in Manchester twice a week?

Work Location: Hybrid remote in Manchester

Reference ID: 5500","https://uk.indeed.com/cmp/Maxwell-Bond-398b2b30","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=5ed5719be422846b","https://applauseit.co.uk/jobs/aws-devops-engineer-756","AWS DevOps Engineer","Applause IT","Northwich, ENG, GB","","2024-04-09","","","","",False,"","**AWS DevOps Engineer - Travel Company - AWS, Terraform, Lambda**


**Northwich - Hybrid (2 days a month in office) - £55,000**



Applause IT are looking for an AWS DevOps Engineer to join a well-established travel company based in Northwich. As an AWS DevOps Engineer you will play a vital role in managing their web application infrastructure and overseeing legacy monitoring.



The ideal candidate should possess expertise in AWS, particularly CloudFront, Lambda, and SQS, along with a solid understanding of distributed architecture and networking. Proficiency in monitoring and problem-solving is paramount for this position. Leveraging our robust CI/CD and AWS frameworks, we require a competent and skilled engineer to govern and enhance our systems in alignment with stakeholder requirements and ongoing enhancements.


**The ideal AWS DevOps Engineer must be competent in:**


* in AWS
* in microservices using Lambda
* with Terraform
* with monitoring and logging tools, preferably Datadog
* communication and interpersonal skills, adept at collaborating with cross-functional teams
* in database administration, preferably MongoDB/Document DB databases
* in distributed systems and microservices architecture


**It would be desirable for the AWS DevOps Engineer to have experience:**


* in DataDog Monitoring
* with Octopus Deploy
* with CI/CD pipelines, preferably CircleCI
* professional-level AWS certification
* with Terraform Cloud



This is an excellent opportunity for an experienced AWS DevOps Engineer who is looking to take the next big step in their career. Please note due to company policy only **BRITISH CITIZENS or those with leave to remain** are eligible to apply. If this sounds like the role for you, please click **APPLY NOW!**


**AWS DevOps Engineer - Travel Company - AWS, Terraform, Lambda**


**Northwich - Hybrid (2 days a month in office) - £55,000**","https://uk.indeed.com/cmp/Applause-IT-1","https://www.applauseit.co.uk/","Applause IT Ltd, 9th Floor, 1 Victoria Square, Birmingham, B1 1BD"," Consulting And Business Services","11 to 50","","Applause IT - a well established and professional IT recruitment company with almost 20 years experience identifying and placing talent.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/da5c2e0673575daafa911451435f24a4","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b72957ff0ff190c99f307656864e070a","",""
"indeed","https://uk.indeed.com/viewjob?jk=be3dbebf2dbbf056","http://uk.indeed.com/job/software-developer-net-be3dbebf2dbbf056","Software Developer (.Net)","CyberKiln","Stoke-on-Trent, ENG, GB","fulltime","2024-04-09","","","","",False,"","CyberKiln is seeking a highly skilled and experienced Software Developer to join our growing team. As an experienced Software Developer, you will be responsible for developing and maintaining software applications, collaborating with clients, project managers and supporting other development team members, and ensuring the delivery of high-quality software. If you have a passion for software development and enjoy working in a innovative environment, we would love to hear from you.

Responsibilities:

- Design, develop, and test software applications using various programming languages and technologies

- Collaborate with other team members to specify requirements and define project objectives

- Write clean, efficient, and maintainable code following best practices

- Troubleshoot and debug software issues to ensure optimal performance

- Participate in code reviews to ensure adherence to coding standards and quality guidelines

- Stay up-to-date with emerging technologies and industry trends to continuously improve software development processes

Qualifications:

- Bachelor's degree in Computer Science or a related field

- Strong knowledge of software development principles and methodologies

- Proficiency in programming languages such as C#, C++ and Python with experience of version control systems.

- Excellent problem-solving skills and attention to detail

- Strong communication and collaboration skills

At CyberKiln, we offer significant technical skill growth and opportunities for career growth. As a member of the CyberKiln Development team as a Software Developer you will contribute to the development of innovative software solutions both for our clients and our own software product.

Note: This job description is intended to provide a general overview of the position. It is not an exhaustive list of responsibilities or qualifications associated with the role.

Job Types: Full-time, Permanent

Salary: £30,000.00-£40,000.00 per year

Benefits:

* Casual dress
* Company events
* Company pension
* Free parking
* On-site parking

Schedule:

* Monday to Friday
* No weekends

Experience:

* .NET: 2 years (required)
* C#: 2 years (required)

Location:

* Stoke-on-Trent (preferred)

Willingness to travel:

* 25% (preferred)

Work Location: In person","https://uk.indeed.com/cmp/Cyberkiln","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=6607f31d107d7beb","https://jobs.smartrecruiters.com/Playtech/743999979348592-devops-engineer","DevOps Engineer","PLAYTECH","Manchester, ENG, GB","","2024-04-09","","","","",False,"","**Company Description**  

Founded in 1999 and premium listed on the Main Market of the London Stock Exchange, Playtech is a technology leader in the gambling industry with over 7,000 employees across 20 countries.


Our Manchester offices host the leading supplier of management systems to the bricks-and-mortar casino industry. We provide the platforms that run the leading casinos and resorts from Monte Carlo to Mendoza, Santiago to Sochi, Manila to Marrakesh and Saigon to Salford.


We are looking to expand our team with talented individuals who can help us continue to disrupt this dynamic industry, with cleverly designed solutions and leading-edge technology.


Our main strength is the diversity of our team and the variety of backgrounds we represent.


Playtech is the gambling industry's leading technology company delivering business intelligence-driven gambling software, services, content, and platform technology across the industry's most popular product verticals, including, casino, live casino, sports betting, virtual sports, bingo and poker. Read more about who we are and what we do here: www.playtech.com & www.playtechpeople.com  

  

Here at Playtech, we genuinely believe that people are our biggest asset. Diverse thoughts, experiences, and individual characteristics enrich our work environment and lead to better business decisions. Recognizing differences and ensuring our processes are transparent is the core of Playtech’s overall commitment to responsible business practices

 **Job Description** **Ready to level up your career?**

**Playtech's land based Casino team i**s looking for a proactive **DevOps Engineer** with excellent communication and problem solving skills.

**Your influential mission. You will...**

* Be able to contribute using modern DevOps practices to help meet business objectives
* Be a team player who is adaptable and able to work with a wide range of people and problems
* Be able to write, review and take responsibility for clear, concise technical documentation

  

**Qualifications** **Components for success. You...**

* Must have 2+ years’ experience of a DevOps Engineer or similar
* Should have experience with Azure / Google Cloud, Windows and networking
* Should have extensive experience in implementing and maintaining CI/CD pipelines in Azure DevOps
* Must have a strong background with PowerShell scripting or similar
* Will have experience with Terraform or other IaC provisioning
* Will have previous experience of using automated software deployment tools
* Should have good problem solving, analytical skills, and a keen attention to detail
* Will be experienced in using Continual Improvement techniques to help improve service and efficiency

**You'll get extra points for...**

* Experience of Octopus or similar automation tools
* Experience in monitoring system health and reliability
* Containerisation experience
* Experience deploying software into orchestration platforms

**Thrive in a culture that values...**

* Taking initiative and must have a confident approach at the workplace
* Global scope and inclusive working environment
* Constant learning and development opportunities
* Active lifestyle and mental well-being
* Fun and engaging company events

  

**Additional Information** **Casino Team**


Casino products are the flagship of Playtech’s products, offering an industry-leading selection of online games together with a state-of-the-art platform for seamless integration with our business customers’ websites.

 *Playtech is an equal opportunities employer. Our mission is to welcome everyone and create inclusive teams. We celebrate differences and encourage everyone to join us and be themselves at work.*","https://uk.indeed.com/cmp/Playtech","https://www.playtech.com/","Douglas, UK","","5,001 to 10,000","$100M to $500M (USD)","Playtech is the world's largest online gaming software supplier traded on the London Stock Exchange Main Market.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d9f339862ab020c97f9b41fa3eb0a54d","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/8268e33378aa53d7a8f2e35d9102dc5f","",""
"indeed","https://uk.indeed.com/viewjob?jk=a42f09f739343a65","https://my.corehr.com/pls/ulivrecruit/erq_jobspec_version_4.display_form?p_company=1&p_internal_external=E&p_display_in_irish=N&p_process_type=&p_applicant_no=&p_form_profile_detail=&p_display_apply_ind=Y&p_refresh_search=Y&p_recruitment_id=077707","CHIL Software Engineer","University of Liverpool","Liverpool, ENG, GB","","2024-04-09","","","","",False,"","The Civic Health Innovation Labs (CHIL) is a ground-breaking new Centre hosted by the University of Liverpool. It will bring together scientists, engineers, residents and health professionals from different disciplines, organisations and lived experiences to drive an internationally important civic health technology research and innovation cluster in Liverpool City Region. The Centre is a civic partnership between the University of Liverpool and local NHS, which allows academics, NHS and industry partners to co-locate, under a cooperative model, to use data to drive innovation and service change.
  
  

It¿s funding portfolio cover all three University of Liverpool faculties (centred on the Faculty of Health and Life Sciences) across core themes of; Brain/Mental Health, Infection Resilience, Multi-morbidity and Medicines and Systems & Methods. Over the past four years, Liverpool has delivered world-leading insights and interventions using linked data, analytics and coordinated civic actions. We delivered the world¿s first voluntary mass testing for COVID-19, with insights that central agencies failed to deliver, have developed the Civic Data Cooperative and have secured a new NIHR Mental Health Research for Innovation Centre (M-RIC), among current grants exceeding £30m. The Centre will concentrate these activities, creating and maximising opportunities for the region.
  
  

The University of Liverpool is well established as a globally focused institution and has a long international history across research and teaching activity. Mersey care NHS Foundation Trust is one of the largest trusts providing physical and mental health services in the Northwest, serving more than 1.4 million people across the region.
  
  

We are seeking a Software Engineer to join the CHIL technical team to contribute to the development and support of technologies that facilitate CHIL researchers safe and secure access to health and civic datasets. Key technologies include cloud based Trusted Research Environments (TREs.), SQL, Python and Git. You will be based within the Faculty of Health and Life Sciences reporting to the CHIL Programme Manager and will work alongside a muti-disciplinary team within the University of Liverpool, NHS and Civic Partners.
  
  

**The ideal candidate will:**  

Be highly organised and structured with the ability to create solutions to complex solutions.
  
Able to work in SQL, Python and Microsoft Azure and have the desire to further develop technical expertise.
  
Work collaboratively with a diverse set of stakeholders to build systems and successfully deliver project objectives.
  
Be flexible, adaptive, and proactive in your approach to seek continuous improvement of our services and technologies.
  
Understand the need for openness and transparency in the field of health innovation
  
Be driven by the desire to improve health outcomes.
  
  

You will have a degree (or equivalent qualification or relevant professional experience).
  
  

The post is available until the 31 December 2027 with hybrid/flexible working. When in the office, the role will be based in the Liverpool Science Park.
  
  

Although the university has a hybrid working system, the expectation is that the successful applicant appointed to this role will be expected to work more than 50% on campus.
  
  

The University has the right to close the vacancy early if it is deemed that there have been enough applications received.","https://uk.indeed.com/cmp/University-of-Liverpool","https://www.liverpool.ac.uk/","Liverpool"," Education And Schools","5,001 to 10,000","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a7bb934f3d35a18c238714360e4d7bfd","","Professor Dame Janet Beer, BA, MA, PhD","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/225a2e5da34199426f28c5b31c220b8c"
"indeed","https://uk.indeed.com/viewjob?jk=eb5936e25877d0a3","http://uk.indeed.com/job/senior-software-engineer-eb5936e25877d0a3","Senior Software Engineer","Vulse","Manchester, ENG, GB","fulltime","2024-04-09","","","","",True,"","**About Vulse**

We are changing the way businesses and employees create engaging, high-quality LinkedIn content at scale. Our content creation tools help reduce time, allowing users to stay consistent. Our all-in-one platform will support users in increasing their brand awareness, traffic, leads, and sales, it’s a no-brainer.

Since 2019, we’ve been on a mission to become the leading LinkedIn amplification engine. Through collaboration with data science minds at leading universities, and our Engineering Team we officially launched our platform in September 2023, and since then we have been onboarding new users at a rapid pace.

This role is based in our central Manchester office with a hybrid policy of 2 days per week in the office. Unfortunately, we can only consider applicants already residing in the North West area as we're unable to provide relocation or sponsorship.

**The role**

This is an opportunity to work for the UK’s most exciting tech company as a Senior Software Engineer working across the Vulse platform to build scalable, user-centric solutions, within AWS and Microsoft Azure. In this role, you will provide technical guidance to stakeholders and the Engineering team, while maintaining our existing infrastructure by identifying and diagnosing bugs, as well as assisting in continuous upgrades through new feature launches.

**Responsibilities**

* Lead the development of our platform using React / Next.js as the primary framework
* Write clean, maintainable, and well-tested code to deliver high-quality features
* Optimise applications for maximum speed and scalability
* Mentor and guide other Engineers on the team
* Stay up-to-date with the latest technologies and development best practices

**Requirements**

* Expertise with React / Next.js frameworks for building user interfaces and web applications.
* Experience using TypeScript for static type checking and enhancing JavaScript development.
* Ability to write efficient SQL queries in relational databases.
* Knowledge of Docker for developing, deploying, and running applications within software containers.
* Familiarity with hosting and managing cloud environments (we use AWS and Azure!).
* Using testing frameworks such as Jest / Cypress for test-driven development.
* Understanding of CI/CD pipelines.
* Experience designing well-documented, scalable APIs and managing API workflows.
* Proven experience in designing and implementing software systems that focus on architecture, scalability, maintainability, and performance.

Being an early-stage start-up, we’re continuously reviewing our full benefits package, however, currently, we offer:

* Learning and development opportunities tailored to your needs
* Annual pay reviews
* Pension contribution scheme
* Flexible working environment
* Private healthcare
* 30 days holiday (including Bank Holidays)
* Birthday day off
* Pet friendly office
* Day off to work for a charity of your choice

**Equal opportunities**

*Vulse is committed to being an inclusive workplace that values diversity and provides equal opportunities for all employees regardless of sex, gender, sexual orientation, marital status, race, colour, nationality, ethnic or national origin, religion, age, or disability. We believe this is critical to our success, and we aim to cultivate a workplace where everyone feels valued and has equal opportunities.* 

Job Type: Full-time

Salary: £45,000.00-£60,000.00 per year

Benefits:

* Company events
* Company pension
* Paid volunteer time
* Private medical insurance
* Work from home

Schedule:

* Monday to Friday

Education:

* Bachelor's (preferred)

Work Location: Hybrid remote in Manchester","https://uk.indeed.com/cmp/Vulse","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=434694265adf1662","http://uk.indeed.com/job/full-stack-ruby-rails-developer-manchester-434694265adf1662","Full Stack Ruby on Rails Developer - Manchester","Mayflower Recruitment","Manchester, ENG, GB","fulltime","2024-04-09","","","","",True,"","We are seeking a talented Full Stack Ruby on Rails Developer to join an innovative tech company based in Manchester. We are committed to creating cutting-edge solutions that enhance user experiences and drive business growth. Our team is passionate about leveraging technology to solve complex challenges and deliver exceptional results.

As a key member of our development team, you will be responsible for designing, implementing, and maintaining scalable web applications that meet our clients' needs.  
The ideal candidate is a motivated self-starter with a strong background in Ruby on Rails development and a passion for delivering high-quality code.

Responsibilities:

- Collaborate with cross-functional teams to define, design, and ship new features.

- Develop and maintain robust, scalable, and high-performance web applications using Ruby on Rails.

- Write clean, maintainable, and efficient code following best practices and coding standards.

- Design and implement front-end interfaces using HTML, CSS, JavaScript, and related technologies.

- Troubleshoot, debug, and resolve issues in existing software applications.

- Perform code reviews to ensure code quality and adherence to standards.

- Stay up-to-date with the latest trends and technologies in web development.

Requirements:

- Proven experience developing web applications using Ruby on Rails.

- Strong understanding of object-oriented programming principles.

- Proficiency in front-end technologies such as HTML, CSS, JavaScript, and jQuery.

- Experience with relational databases (e.g., PostgreSQL, MySQL) and SQL queries.

- Familiarity with version control systems such as Git.

- Excellent problem-solving and analytical skills.

- Ability to work independently and as part of a team in a fast-paced environment.

- Strong communication and collaboration skills.

Preferred Qualifications:

- Experience with test-driven development (TDD) and writing automated tests (e.g., RSpec, Capybara).

- Knowledge of JavaScript frameworks/libraries such as React.js or AngularJS.

- Experience with deployment and hosting platforms (e.g., Cloud66, Linode/Azure).

- Understanding/experience of containerised applications (e.g. Docker/Kubernetes).

- Understanding of Agile/Scrum methodologies, experience with Azure DevOps will be advantageous but not a requirement.

- Ideally, contributions to open-source projects or a strong GitHub profile.

Benefits:

- Competitive salary and performance-based bonuses.

- Comprehensive health insurance plan.

- Flexible work hours and remote work options.

- Professional development opportunities and reimbursement for relevant certifications.

- Company-sponsored events and team outings.

Proven experience developing web applications using Ruby on Rails

Strong understanding of object-oriented programming principles

Proficiency in front-end technologies such as HTM/CSS/JavaScript and jQuery

Experience with relational databases (e.g. PostgreSQL/MySQL) and SQL queries

Familiarity with version control systems such as Git

Excellent problem-solving and analytical skills

Ability to work independently and as part of a team in a fast-paced environment

Strong communication and collaboration skills

Mayflower is acting as an Employment Agency in relation to this vacancy.

Job Type: Full-time

Salary: £50,000.00-£73,479.78 per year

Benefits:

* Company pension

Schedule:

* Monday to Friday

Experience:

* .NET: 1 year (preferred)

Work Location: In person

Reference ID: SD786RR","https://uk.indeed.com/cmp/Mayflower-Recruitment-1","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=1bc0d984e4251f5c","https://employers.indeed.com/j/view-job?id=7769868b1e8fe0550f54","Commissioning Engineer (Warehouse Automation)","Alexander James Recruiting T/A Alex Hopkirk Ltd","Crewe, ENG, GB","fulltime","2024-04-09","","","","",False,"jobs@alexanderjamesrecruiting.co.uk","Alexander James Recruiting is currently working with a leading, international supplier of various automated storage looking to recruit a new Commissioning Engineer to commission new projects across the UK and provide support to existing customers. With a competitive package, this is a great opportunity for an individual with experience of doing a similar role within Automation.

**Responsibilities**

* Commissioning of the company’s automated warehousing products for a client base across the UK
* Programming Control System software and assisting in it’s development
* Preparing technical documents and technical specifications for projects
* Troubleshooting from commissioning sites and customer sites
* Giving training to the company’s technical staff and customer’s operators
* Supervising work carried out by sub-contractors

**Requirements**

The company is looking for applicants who have experience of doing a similar role within Warehouse Automation or manufacturing. It is essential that you have a strong understanding of programming software such as PLC, HMI, SCADA and C language. They also require candidates to have a good knowledge of frequency inverters since dealing with their settings is a key part of this position. All applicants must hold a clean UK driver’s license and will be willing to travel around the UK on a regular basis. In terms of location, you will ideally be based between Stoke-on-Trent and Liverpool as this is where the company’s commission sites are.

**Package**

* Competitive salary dependent on experience (up to £45,000)
* Company Car/Van
* Overtime payments (OTE £55K)
* 20 days holiday + Stat
* Sick pay scheme
* Life insurance

**The Company**

Our client are an international manufacturer of Warehouse Automation and Racking systems with a strong reputation across the world. Well established in the UK, they also provide various semi and full automation products and services working with both end users and distributors. Due to continued growth the company are now seeking a number of new professionals within the Automation department.

To find out more about this opportunity, please get in touch with Rob Nicholls on 07780165357 or email to jobs@alexanderjamesrecruiting.co.uk. Alternatively refer to www.alexanderjamesrecruiting.co.uk for our latest jobs.

Alexander James Recruiting takes GDPR seriously and our privacy policy can be located via our website. Your data will be handled carefully and only with your consent.

Job Type: Full-time

Salary: £40,000.00-£45,000.00 per year

Benefits:

* Company car

Schedule:

* Monday to Friday

Work Location: In person","https://uk.indeed.com/cmp/Alexander-James-Recruiting-T-A-Alex-Hopkirk-Ltd-1","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=593ae31220fa37c0","http://uk.indeed.com/job/junior-software-developer-593ae31220fa37c0","Junior Software Developer","Unitemps","Crewe, ENG, GB","fulltime","2024-04-09","","","","",False,"","**Role**  
This is a very exciting opportunity to work for a company who are looking for an enthusiastic Junior Software Developer with some working experience especially with exposure to C# and some database exposure i.e. SQL.

The company would like to see any evidence of projects previously or currently worked on.

**Duties and responsibilities**

* Producing clean, efficient code based on specifications
* Testing and deploying programs and systems
* Fixing and improving existing software
* Produce clean, efficient code based on specifications
* Integrate software components and third-party programs
* Verify and deploy programs and systems
* Troubleshoot, debug and upgrade existing software
* Gather and evaluate user feedback

**Skills and experience**

* Proven experience as a Software Developer, Software Engineer or similar role
* Working experience especially with exposure to C# and some database exposure i.e. SQL.
* Experience with software design and development in a test-driven environment
* Ability to learn new languages and technologies
* Excellent communication skills
* Attention to detail

**Location**  
Crewe

Job Type: Full-time

Salary: £14.12 per hour

Expected hours: 37 per week

Schedule:

* Monday to Friday

Work Location: In person

Reference ID: 1073586","https://uk.indeed.com/cmp/Unitemps","http://www.unitemps.com","Unitemps
The University of Warwick
The Beehive 
Westwood Way
Westwood Business Park
Coventry
CV4 8JE"," Human Resources And Staffing","51 to 200","","Unitemps can help you find temporary, permanent and graduate roles as well as internship opportunities. No matter what career stage you are at, our staff are on-hand to help you find the perfect job.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ac5b909c96ed78a5717da6b35799cdcd","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/87f9d742b0e55d2d65eaf42c22bdcf00","Lorna Bytheway, Director","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/d772dd523875f3af0c859f0647cb4308"
